ciudad_origen,ciudad_destino,horario_inicio,horario_final,dia_inicio,tipo,dia_final,duracion_viaje,precio
Guareña,Merida,20:12:00,20:35:00,2024-11-09,tren,2024-11-09,23.0,10.11
Merida,La Garrovilla,20:46:00,20:56:00,2024-11-09,tren,2024-11-09,10.0,7.09
La Garrovilla,Montijo,20:56:00,21:04:00,2024-11-09,tren,2024-11-09,8.0,6.62
Montijo,Badajoz,21:08:00,21:28:00,2024-11-09,tren,2024-11-09,20.0,9.41
Alcázar de San Juan,Manzanares,15:35:00,15:58:00,2024-11-12,tren,2024-11-12,23.0,10.11
Manzanares,Daimiel,15:59:00,16:13:00,2024-11-12,tren,2024-11-12,14.0,8.02
Daimiel,Almagro,16:14:00,16:27:00,2024-11-12,tren,2024-11-12,13.0,7.78
Almagro,Ciudad Real,16:28:00,16:44:00,2024-11-12,tren,2024-11-12,16.0,8.48
Ciudad Real,Puertollano,16:47:00,17:11:00,2024-11-12,tren,2024-11-12,24.0,10.34
Puertollano,Brazatortas,17:12:00,17:27:00,2024-11-12,tren,2024-11-12,15.0,8.25
Brazatortas,Almadenejos,17:27:00,18:07:00,2024-11-12,tren,2024-11-12,40.0,14.05
Almadenejos,Guadalmez,18:08:00,18:34:00,2024-11-12,tren,2024-11-12,26.0,10.8
Guadalmez,Cabeza del Buey,18:34:00,18:58:00,2024-11-12,tren,2024-11-12,24.0,10.34
Cabeza del Buey,Castuera,19:06:00,19:24:00,2024-11-12,tren,2024-11-12,18.0,8.95
Castuera,Campanario,19:25:00,19:37:00,2024-11-12,tren,2024-11-12,12.0,7.55
Campanario,Villanueva de la Serena,19:37:00,19:48:00,2024-11-12,tren,2024-11-12,11.0,7.32
Villanueva de la Serena,Don Benito,19:49:00,19:54:00,2024-11-12,tren,2024-11-12,5.0,5.93
Don Benito,Valdetorres,19:55:00,20:05:00,2024-11-12,tren,2024-11-12,10.0,7.09
Valdetorres,Guareña,20:05:00,20:11:00,2024-11-12,tren,2024-11-12,6.0,6.16
Guareña,Merida,20:12:00,20:35:00,2024-11-12,tren,2024-11-12,23.0,10.11
Merida,La Garrovilla,20:46:00,20:56:00,2024-11-12,tren,2024-11-12,10.0,7.09
La Garrovilla,Montijo,20:56:00,21:04:00,2024-11-12,tren,2024-11-12,8.0,6.62
Montijo,Badajoz,21:08:00,21:28:00,2024-11-12,tren,2024-11-12,20.0,9.41
Badajoz,Montijo,06:50:00,07:07:00,2024-10-28,tren,2024-10-28,17.0,8.71
Montijo,La Garrovilla,07:11:00,07:18:00,2024-10-28,tren,2024-10-28,7.0,6.39
La Garrovilla,Merida,07:18:00,07:30:00,2024-10-28,tren,2024-10-28,12.0,7.55
Merida,Guareña,07:50:00,08:07:00,2024-10-28,tren,2024-10-28,17.0,8.71
Guareña,Valdetorres,08:08:00,08:12:00,2024-10-28,tren,2024-10-28,4.0,5.7
Valdetorres,Don Benito,08:12:00,08:23:00,2024-10-28,tren,2024-10-28,11.0,7.32
Don Benito,Villanueva de la Serena,08:24:00,08:29:00,2024-10-28,tren,2024-10-28,5.0,5.93
Villanueva de la Serena,Campanario,08:30:00,08:41:00,2024-10-28,tren,2024-10-28,11.0,7.32
Campanario,Castuera,08:42:00,08:56:00,2024-10-28,tren,2024-10-28,14.0,8.02
Castuera,Cabeza del Buey,08:57:00,09:14:00,2024-10-28,tren,2024-10-28,17.0,8.71
Cabeza del Buey,Guadalmez,09:22:00,09:45:00,2024-10-28,tren,2024-10-28,23.0,10.11
Guadalmez,Almadenejos,09:45:00,10:10:00,2024-10-28,tren,2024-10-28,25.0,10.57
Almadenejos,Brazatortas,10:11:00,10:51:00,2024-10-28,tren,2024-10-28,40.0,14.05
Brazatortas,Puertollano,10:51:00,11:07:00,2024-10-28,tren,2024-10-28,16.0,8.48
Puertollano,Ciudad Real,11:08:00,11:31:00,2024-10-28,tren,2024-10-28,23.0,10.11
Ciudad Real,Almagro,11:36:00,11:52:00,2024-10-28,tren,2024-10-28,16.0,8.48
Almagro,Daimiel,11:53:00,12:07:00,2024-10-28,tren,2024-10-28,14.0,8.02
Daimiel,Manzanares,12:08:00,12:24:00,2024-10-28,tren,2024-10-28,16.0,8.48
Manzanares,Alcázar de San Juan,12:25:00,12:50:00,2024-10-28,tren,2024-10-28,25.0,10.57
Badajoz,Montijo,06:50:00,07:07:00,2024-11-04,tren,2024-11-04,17.0,8.71
Montijo,La Garrovilla,07:11:00,07:18:00,2024-11-04,tren,2024-11-04,7.0,6.39
La Garrovilla,Merida,07:18:00,07:30:00,2024-11-04,tren,2024-11-04,12.0,7.55
Merida,Guareña,07:50:00,08:07:00,2024-11-04,tren,2024-11-04,17.0,8.71
Guareña,Valdetorres,08:08:00,08:12:00,2024-11-04,tren,2024-11-04,4.0,5.7
Valdetorres,Don Benito,08:12:00,08:23:00,2024-11-04,tren,2024-11-04,11.0,7.32
Don Benito,Villanueva de la Serena,08:24:00,08:29:00,2024-11-04,tren,2024-11-04,5.0,5.93
Villanueva de la Serena,Campanario,08:30:00,08:41:00,2024-11-04,tren,2024-11-04,11.0,7.32
Campanario,Castuera,08:42:00,08:56:00,2024-11-04,tren,2024-11-04,14.0,8.02
Castuera,Cabeza del Buey,08:57:00,09:14:00,2024-11-04,tren,2024-11-04,17.0,8.71
Cabeza del Buey,Guadalmez,09:22:00,09:45:00,2024-11-04,tren,2024-11-04,23.0,10.11
Guadalmez,Almadenejos,09:45:00,10:10:00,2024-11-04,tren,2024-11-04,25.0,10.57
Almadenejos,Brazatortas,10:11:00,10:51:00,2024-11-04,tren,2024-11-04,40.0,14.05
Brazatortas,Puertollano,10:51:00,11:07:00,2024-11-04,tren,2024-11-04,16.0,8.48
Puertollano,Ciudad Real,11:08:00,11:31:00,2024-11-04,tren,2024-11-04,23.0,10.11
Ciudad Real,Almagro,11:36:00,11:52:00,2024-11-04,tren,2024-11-04,16.0,8.48
Almagro,Daimiel,11:53:00,12:07:00,2024-11-04,tren,2024-11-04,14.0,8.02
Daimiel,Manzanares,12:08:00,12:24:00,2024-11-04,tren,2024-11-04,16.0,8.48
Manzanares,Alcázar de San Juan,12:25:00,12:50:00,2024-11-04,tren,2024-11-04,25.0,10.57
Badajoz,Montijo,06:50:00,07:07:00,2024-11-09,tren,2024-11-09,17.0,8.71
Montijo,La Garrovilla,07:11:00,07:18:00,2024-11-09,tren,2024-11-09,7.0,6.39
La Garrovilla,Merida,07:18:00,07:30:00,2024-11-09,tren,2024-11-09,12.0,7.55
Merida,Guareña,07:50:00,08:07:00,2024-11-09,tren,2024-11-09,17.0,8.71
Guareña,Valdetorres,08:08:00,08:12:00,2024-11-09,tren,2024-11-09,4.0,5.7
Valdetorres,Don Benito,08:12:00,08:23:00,2024-11-09,tren,2024-11-09,11.0,7.32
Don Benito,Villanueva de la Serena,08:24:00,08:29:00,2024-11-09,tren,2024-11-09,5.0,5.93
Villanueva de la Serena,Campanario,08:30:00,08:41:00,2024-11-09,tren,2024-11-09,11.0,7.32
Campanario,Castuera,08:42:00,08:56:00,2024-11-09,tren,2024-11-09,14.0,8.02
Castuera,Cabeza del Buey,08:57:00,09:14:00,2024-11-09,tren,2024-11-09,17.0,8.71
Cabeza del Buey,Guadalmez,09:22:00,09:45:00,2024-11-09,tren,2024-11-09,23.0,10.11
Guadalmez,Almadenejos,09:45:00,10:10:00,2024-11-09,tren,2024-11-09,25.0,10.57
Almadenejos,Brazatortas,10:11:00,10:50:00,2024-11-09,tren,2024-11-09,39.0,13.82
Brazatortas,Puertollano,10:50:00,11:15:00,2024-11-09,tren,2024-11-09,25.0,10.57
Puertollano,Ciudad Real,11:20:00,12:06:00,2024-11-09,tren,2024-11-09,46.0,15.44
Ciudad Real,Almagro,12:30:00,12:45:00,2024-11-09,tren,2024-11-09,15.0,8.25
Almagro,Daimiel,12:46:00,12:58:00,2024-11-09,tren,2024-11-09,12.0,7.55
Daimiel,Manzanares,12:59:00,13:13:00,2024-11-09,tren,2024-11-09,14.0,8.02
Manzanares,Alcázar de San Juan,13:14:00,13:37:00,2024-11-09,tren,2024-11-09,23.0,10.11
Badajoz,Montijo,06:50:00,07:07:00,2024-11-12,tren,2024-11-12,17.0,8.71
Montijo,La Garrovilla,07:11:00,07:18:00,2024-11-12,tren,2024-11-12,7.0,6.39
La Garrovilla,Merida,07:18:00,07:30:00,2024-11-12,tren,2024-11-12,12.0,7.55
Merida,Guareña,07:50:00,08:07:00,2024-11-12,tren,2024-11-12,17.0,8.71
Guareña,Valdetorres,08:08:00,08:12:00,2024-11-12,tren,2024-11-12,4.0,5.7
Valdetorres,Don Benito,08:12:00,08:23:00,2024-11-12,tren,2024-11-12,11.0,7.32
Don Benito,Villanueva de la Serena,08:24:00,08:29:00,2024-11-12,tren,2024-11-12,5.0,5.93
Villanueva de la Serena,Campanario,08:30:00,08:41:00,2024-11-12,tren,2024-11-12,11.0,7.32
Campanario,Castuera,08:42:00,08:56:00,2024-11-12,tren,2024-11-12,14.0,8.02
Castuera,Cabeza del Buey,08:57:00,09:14:00,2024-11-12,tren,2024-11-12,17.0,8.71
Cabeza del Buey,Guadalmez,09:22:00,09:45:00,2024-11-12,tren,2024-11-12,23.0,10.11
Guadalmez,Almadenejos,09:45:00,10:10:00,2024-11-12,tren,2024-11-12,25.0,10.57
Almadenejos,Brazatortas,10:11:00,10:51:00,2024-11-12,tren,2024-11-12,40.0,14.05
Brazatortas,Puertollano,10:51:00,11:07:00,2024-11-12,tren,2024-11-12,16.0,8.48
Puertollano,Ciudad Real,11:08:00,11:31:00,2024-11-12,tren,2024-11-12,23.0,10.11
Ciudad Real,Almagro,11:36:00,11:52:00,2024-11-12,tren,2024-11-12,16.0,8.48
Almagro,Daimiel,11:53:00,12:07:00,2024-11-12,tren,2024-11-12,14.0,8.02
Daimiel,Manzanares,12:08:00,12:24:00,2024-11-12,tren,2024-11-12,16.0,8.48
Manzanares,Alcázar de San Juan,12:25:00,12:50:00,2024-11-12,tren,2024-11-12,25.0,10.57
Merida,Guareña,07:37:00,07:54:00,2024-10-28,tren,2024-10-28,17.0,8.71
Guareña,Valdetorres,07:55:00,07:59:00,2024-10-28,tren,2024-10-28,4.0,5.7
Valdetorres,Don Benito,07:59:00,08:10:00,2024-10-28,tren,2024-10-28,11.0,7.32
Don Benito,Villanueva de la Serena,08:11:00,08:23:00,2024-10-28,tren,2024-10-28,12.0,7.55
Villanueva de la Serena,Campanario,08:24:00,08:35:00,2024-10-28,tren,2024-10-28,11.0,7.32
Campanario,Castuera,08:36:00,08:50:00,2024-10-28,tren,2024-10-28,14.0,8.02
Castuera,Cabeza del Buey,08:51:00,09:08:00,2024-10-28,tren,2024-10-28,17.0,8.71
Cabeza del Buey,Guadalmez,09:16:00,09:39:00,2024-10-28,tren,2024-10-28,23.0,10.11
Guadalmez,Almadenejos,09:39:00,10:04:00,2024-10-28,tren,2024-10-28,25.0,10.57
Almadenejos,Brazatortas,10:05:00,10:45:00,2024-10-28,tren,2024-10-28,40.0,14.05
Brazatortas,Puertollano,10:45:00,11:01:00,2024-10-28,tren,2024-10-28,16.0,8.48
Puertollano,Ciudad Real,11:02:00,11:25:00,2024-10-28,tren,2024-10-28,23.0,10.11
Ciudad Real,Almagro,11:30:00,11:46:00,2024-10-28,tren,2024-10-28,16.0,8.48
Almagro,Daimiel,11:47:00,12:01:00,2024-10-28,tren,2024-10-28,14.0,8.02
Daimiel,Manzanares,12:02:00,12:18:00,2024-10-28,tren,2024-10-28,16.0,8.48
Manzanares,Alcázar de San Juan,12:19:00,12:44:00,2024-10-28,tren,2024-10-28,25.0,10.57
Merida,Guareña,07:37:00,07:54:00,2024-11-09,tren,2024-11-09,17.0,8.71
Guareña,Valdetorres,07:55:00,07:59:00,2024-11-09,tren,2024-11-09,4.0,5.7
Valdetorres,Don Benito,07:59:00,08:10:00,2024-11-09,tren,2024-11-09,11.0,7.32
Don Benito,Villanueva de la Serena,08:11:00,08:23:00,2024-11-09,tren,2024-11-09,12.0,7.55
Villanueva de la Serena,Campanario,08:24:00,08:35:00,2024-11-09,tren,2024-11-09,11.0,7.32
Campanario,Castuera,08:36:00,08:50:00,2024-11-09,tren,2024-11-09,14.0,8.02
Castuera,Cabeza del Buey,08:51:00,09:08:00,2024-11-09,tren,2024-11-09,17.0,8.71
Cabeza del Buey,Guadalmez,09:16:00,09:39:00,2024-11-09,tren,2024-11-09,23.0,10.11
Guadalmez,Almadenejos,09:39:00,10:04:00,2024-11-09,tren,2024-11-09,25.0,10.57
Almadenejos,Brazatortas,10:05:00,10:50:00,2024-11-09,tren,2024-11-09,45.0,15.21
Merida,Guareña,07:37:00,07:54:00,2024-11-12,tren,2024-11-12,17.0,8.71
Guareña,Valdetorres,07:55:00,07:59:00,2024-11-12,tren,2024-11-12,4.0,5.7
Valdetorres,Don Benito,07:59:00,08:10:00,2024-11-12,tren,2024-11-12,11.0,7.32
Don Benito,Villanueva de la Serena,08:11:00,08:23:00,2024-11-12,tren,2024-11-12,12.0,7.55
Villanueva de la Serena,Campanario,08:24:00,08:35:00,2024-11-12,tren,2024-11-12,11.0,7.32
Campanario,Castuera,08:36:00,08:50:00,2024-11-12,tren,2024-11-12,14.0,8.02
Castuera,Cabeza del Buey,08:51:00,09:08:00,2024-11-12,tren,2024-11-12,17.0,8.71
Cabeza del Buey,Guadalmez,09:16:00,09:39:00,2024-11-12,tren,2024-11-12,23.0,10.11
Guadalmez,Almadenejos,09:39:00,10:04:00,2024-11-12,tren,2024-11-12,25.0,10.57
Almadenejos,Brazatortas,10:05:00,10:45:00,2024-11-12,tren,2024-11-12,40.0,14.05
Brazatortas,Puertollano,10:45:00,11:01:00,2024-11-12,tren,2024-11-12,16.0,8.48
Puertollano,Ciudad Real,11:02:00,11:25:00,2024-11-12,tren,2024-11-12,23.0,10.11
Ciudad Real,Almagro,11:30:00,11:46:00,2024-11-12,tren,2024-11-12,16.0,8.48
Almagro,Daimiel,11:47:00,12:01:00,2024-11-12,tren,2024-11-12,14.0,8.02
Daimiel,Manzanares,12:02:00,12:18:00,2024-11-12,tren,2024-11-12,16.0,8.48
Manzanares,Alcázar de San Juan,12:19:00,12:44:00,2024-11-12,tren,2024-11-12,25.0,10.57
Teruel,Cella,06:40:00,06:50:00,2024-10-28,tren,2024-10-28,10.0,7.09
Cella,Santa Eulalia del Campo,06:51:00,07:00:00,2024-10-28,tren,2024-10-28,9.0,6.86
Santa Eulalia del Campo,Villafranca del Campo,07:01:00,07:09:00,2024-10-28,tren,2024-10-28,8.0,6.62
Villafranca del Campo,Jiloca,07:09:00,07:16:00,2024-10-28,tren,2024-10-28,7.0,6.39
Jiloca,Torrijo del Campo,07:16:00,07:20:00,2024-10-28,tren,2024-10-28,4.0,5.7
Torrijo del Campo,Fuentes Claras,07:20:00,07:23:00,2024-10-28,tren,2024-10-28,3.0,5.46
Fuentes Claras,Calamocha,07:23:00,07:27:00,2024-10-28,tren,2024-10-28,4.0,5.7
Calamocha,Ferreruela de Huerva,07:40:00,07:46:00,2024-10-28,tren,2024-10-28,6.0,6.16
Ferreruela de Huerva,Villahermosa del Campo,07:46:00,07:50:00,2024-10-28,tren,2024-10-28,4.0,5.7
Villahermosa del Campo,Badules,07:50:00,07:53:00,2024-10-28,tren,2024-10-28,3.0,5.46
Badules,Villadoz,07:53:00,07:56:00,2024-10-28,tren,2024-10-28,3.0,5.46
Villadoz,Villarreal de Huerva,07:56:00,07:59:00,2024-10-28,tren,2024-10-28,3.0,5.46
Villarreal de Huerva,Encinacorba,07:59:00,08:09:00,2024-10-28,tren,2024-10-28,10.0,7.09
Encinacorba,Cariñena,08:09:00,08:16:00,2024-10-28,tren,2024-10-28,7.0,6.39
Cariñena,Longares,08:17:00,08:24:00,2024-10-28,tren,2024-10-28,7.0,6.39
Longares,Muel,08:24:00,08:30:00,2024-10-28,tren,2024-10-28,6.0,6.16
Muel,María de Huerva,08:30:00,08:36:00,2024-10-28,tren,2024-10-28,6.0,6.16
María de Huerva,Zaragoza,08:36:00,09:00:00,2024-10-28,tren,2024-10-28,24.0,10.34
Valencia,Sagunto,09:48:00,10:02:00,2024-10-28,tren,2024-10-28,14.0,8.02
Sagunto,Segorbe,10:05:00,10:33:00,2024-10-28,tren,2024-10-28,28.0,11.27
Segorbe,Jérica,10:33:00,10:46:00,2024-10-28,tren,2024-10-28,13.0,7.78
Jérica,Caudiel,10:46:00,10:52:00,2024-10-28,tren,2024-10-28,6.0,6.16
Caudiel,Barracas,10:52:00,11:12:00,2024-10-28,tren,2024-10-28,20.0,9.41
Barracas,Albentosa,11:12:00,11:20:00,2024-10-28,tren,2024-10-28,8.0,6.62
Albentosa,Sarrión,11:20:00,11:26:00,2024-10-28,tren,2024-10-28,6.0,6.16
Sarrión,La Puebla de Valverde,11:38:00,11:49:00,2024-10-28,tren,2024-10-28,11.0,7.32
La Puebla de Valverde,Teruel,11:56:00,12:14:00,2024-10-28,tren,2024-10-28,18.0,8.95
Teruel,Cella,12:15:00,12:24:00,2024-10-28,tren,2024-10-28,9.0,6.86
Cella,Santa Eulalia del Campo,12:25:00,12:34:00,2024-10-28,tren,2024-10-28,9.0,6.86
Santa Eulalia del Campo,Jiloca,12:35:00,12:48:00,2024-10-28,tren,2024-10-28,13.0,7.78
Jiloca,Calamocha,12:48:00,13:03:00,2024-10-28,tren,2024-10-28,15.0,8.25
Calamocha,Ferreruela de Huerva,13:04:00,13:28:00,2024-10-28,tren,2024-10-28,24.0,10.34
Ferreruela de Huerva,Villarreal de Huerva,13:28:00,13:37:00,2024-10-28,tren,2024-10-28,9.0,6.86
Villarreal de Huerva,Encinacorba,13:37:00,13:47:00,2024-10-28,tren,2024-10-28,10.0,7.09
Encinacorba,Cariñena,13:47:00,13:54:00,2024-10-28,tren,2024-10-28,7.0,6.39
Cariñena,Muel,13:55:00,14:07:00,2024-10-28,tren,2024-10-28,12.0,7.55
Muel,Zaragoza,14:07:00,14:31:00,2024-10-28,tren,2024-10-28,24.0,10.34
Cartagena,Torre Pacheco,06:50:00,07:02:00,2024-10-28,tren,2024-10-28,12.0,7.55
Torre Pacheco,Murcia,07:10:00,07:45:00,2024-10-28,tren,2024-10-28,35.0,12.89
Murcia,Orihuela,07:52:00,08:10:00,2024-10-28,tren,2024-10-28,18.0,8.95
Orihuela,Callosa de Segura,08:11:00,08:18:00,2024-10-28,tren,2024-10-28,7.0,6.39
Callosa de Segura,Elche,08:19:00,08:39:00,2024-10-28,tren,2024-10-28,20.0,9.41
Elche,Alicante,08:43:00,08:57:00,2024-10-28,tren,2024-10-28,14.0,8.02
Alicante,Elda,09:32:00,09:57:00,2024-10-28,tren,2024-10-28,25.0,10.57
Elda,Villena,09:57:00,10:10:00,2024-10-28,tren,2024-10-28,13.0,7.78
Villena,Xàtiva,10:10:00,10:51:00,2024-10-28,tren,2024-10-28,41.0,14.28
Xàtiva,Valencia,10:52:00,11:37:00,2024-10-28,tren,2024-10-28,45.0,15.21
Valencia,Sagunto,12:09:00,12:28:00,2024-10-28,tren,2024-10-28,19.0,9.18
Sagunto,Segorbe,12:33:00,13:04:00,2024-10-28,tren,2024-10-28,31.0,11.96
Segorbe,Barracas,13:04:00,13:46:00,2024-10-28,tren,2024-10-28,42.0,14.51
Barracas,Sarrión,13:46:00,13:59:00,2024-10-28,tren,2024-10-28,13.0,7.78
Sarrión,Teruel,14:05:00,14:50:00,2024-10-28,tren,2024-10-28,45.0,15.21
Teruel,Cella,14:51:00,15:00:00,2024-10-28,tren,2024-10-28,9.0,6.86
Cella,Santa Eulalia del Campo,15:01:00,15:10:00,2024-10-28,tren,2024-10-28,9.0,6.86
Santa Eulalia del Campo,Jiloca,15:11:00,15:24:00,2024-10-28,tren,2024-10-28,13.0,7.78
Jiloca,Calamocha,15:24:00,15:35:00,2024-10-28,tren,2024-10-28,11.0,7.32
Calamocha,Cariñena,15:35:00,16:24:00,2024-10-28,tren,2024-10-28,49.0,16.14
Cariñena,Zaragoza,16:25:00,17:01:00,2024-10-28,tren,2024-10-28,36.0,13.12
Cartagena,Torre Pacheco,06:50:00,07:02:00,2024-11-04,tren,2024-11-04,12.0,7.55
Torre Pacheco,Murcia,07:10:00,07:45:00,2024-11-04,tren,2024-11-04,35.0,12.89
Murcia,Orihuela,07:52:00,08:10:00,2024-11-04,tren,2024-11-04,18.0,8.95
Orihuela,Callosa de Segura,08:11:00,08:18:00,2024-11-04,tren,2024-11-04,7.0,6.39
Callosa de Segura,Elche,08:19:00,08:39:00,2024-11-04,tren,2024-11-04,20.0,9.41
Elche,Alicante,08:43:00,08:57:00,2024-11-04,tren,2024-11-04,14.0,8.02
Alicante,Elda,09:32:00,09:57:00,2024-11-04,tren,2024-11-04,25.0,10.57
Elda,Villena,09:57:00,10:10:00,2024-11-04,tren,2024-11-04,13.0,7.78
Villena,Xàtiva,10:10:00,10:51:00,2024-11-04,tren,2024-11-04,41.0,14.28
Xàtiva,Valencia,10:52:00,11:37:00,2024-11-04,tren,2024-11-04,45.0,15.21
Valencia,Sagunto,12:09:00,12:28:00,2024-11-04,tren,2024-11-04,19.0,9.18
Sagunto,Segorbe,12:33:00,13:04:00,2024-11-04,tren,2024-11-04,31.0,11.96
Segorbe,Barracas,13:04:00,13:46:00,2024-11-04,tren,2024-11-04,42.0,14.51
Barracas,Sarrión,13:46:00,13:59:00,2024-11-04,tren,2024-11-04,13.0,7.78
Sarrión,Teruel,14:05:00,14:50:00,2024-11-04,tren,2024-11-04,45.0,15.21
Teruel,Cella,14:51:00,15:00:00,2024-11-04,tren,2024-11-04,9.0,6.86
Cella,Santa Eulalia del Campo,15:01:00,15:10:00,2024-11-04,tren,2024-11-04,9.0,6.86
Santa Eulalia del Campo,Jiloca,15:11:00,15:24:00,2024-11-04,tren,2024-11-04,13.0,7.78
Jiloca,Calamocha,15:24:00,15:35:00,2024-11-04,tren,2024-11-04,11.0,7.32
Calamocha,Cariñena,15:35:00,16:24:00,2024-11-04,tren,2024-11-04,49.0,16.14
Cariñena,Zaragoza,16:25:00,17:01:00,2024-11-04,tren,2024-11-04,36.0,13.12
Cartagena,Torre Pacheco,06:50:00,07:02:00,2024-11-05,tren,2024-11-05,12.0,7.55
Torre Pacheco,Murcia,07:10:00,07:45:00,2024-11-05,tren,2024-11-05,35.0,12.89
Murcia,Orihuela,07:52:00,08:10:00,2024-11-05,tren,2024-11-05,18.0,8.95
Orihuela,Callosa de Segura,08:11:00,08:18:00,2024-11-05,tren,2024-11-05,7.0,6.39
Callosa de Segura,Elche,08:19:00,08:39:00,2024-11-05,tren,2024-11-05,20.0,9.41
Elche,Alicante,08:43:00,08:57:00,2024-11-05,tren,2024-11-05,14.0,8.02
Alicante,Elda,09:32:00,09:57:00,2024-11-05,tren,2024-11-05,25.0,10.57
Elda,Villena,09:57:00,10:10:00,2024-11-05,tren,2024-11-05,13.0,7.78
Villena,Xàtiva,10:10:00,10:51:00,2024-11-05,tren,2024-11-05,41.0,14.28
Xàtiva,Valencia,10:52:00,11:37:00,2024-11-05,tren,2024-11-05,45.0,15.21
Valencia,Sagunto,12:09:00,12:28:00,2024-11-05,tren,2024-11-05,19.0,9.18
Sagunto,Segorbe,12:33:00,13:04:00,2024-11-05,tren,2024-11-05,31.0,11.96
Segorbe,Barracas,13:04:00,13:46:00,2024-11-05,tren,2024-11-05,42.0,14.51
Barracas,Sarrión,13:46:00,13:59:00,2024-11-05,tren,2024-11-05,13.0,7.78
Sarrión,Teruel,14:05:00,14:50:00,2024-11-05,tren,2024-11-05,45.0,15.21
Teruel,Cella,14:51:00,15:00:00,2024-11-05,tren,2024-11-05,9.0,6.86
Cella,Santa Eulalia del Campo,15:01:00,15:10:00,2024-11-05,tren,2024-11-05,9.0,6.86
Santa Eulalia del Campo,Jiloca,15:11:00,15:24:00,2024-11-05,tren,2024-11-05,13.0,7.78
Jiloca,Calamocha,15:24:00,15:35:00,2024-11-05,tren,2024-11-05,11.0,7.32
Calamocha,Cariñena,15:35:00,16:24:00,2024-11-05,tren,2024-11-05,49.0,16.14
Cariñena,Zaragoza,16:25:00,17:01:00,2024-11-05,tren,2024-11-05,36.0,13.12
Cartagena,Torre Pacheco,06:50:00,07:02:00,2024-11-06,tren,2024-11-06,12.0,7.55
Torre Pacheco,Murcia,07:10:00,07:45:00,2024-11-06,tren,2024-11-06,35.0,12.89
Murcia,Orihuela,07:52:00,08:10:00,2024-11-06,tren,2024-11-06,18.0,8.95
Orihuela,Callosa de Segura,08:11:00,08:18:00,2024-11-06,tren,2024-11-06,7.0,6.39
Callosa de Segura,Elche,08:19:00,08:39:00,2024-11-06,tren,2024-11-06,20.0,9.41
Elche,Alicante,08:43:00,08:57:00,2024-11-06,tren,2024-11-06,14.0,8.02
Alicante,Elda,09:32:00,09:57:00,2024-11-06,tren,2024-11-06,25.0,10.57
Elda,Villena,09:57:00,10:10:00,2024-11-06,tren,2024-11-06,13.0,7.78
Villena,Xàtiva,10:10:00,10:51:00,2024-11-06,tren,2024-11-06,41.0,14.28
Xàtiva,Valencia,10:52:00,11:37:00,2024-11-06,tren,2024-11-06,45.0,15.21
Valencia,Sagunto,12:09:00,12:28:00,2024-11-06,tren,2024-11-06,19.0,9.18
Sagunto,Segorbe,12:33:00,13:04:00,2024-11-06,tren,2024-11-06,31.0,11.96
Segorbe,Barracas,13:04:00,13:46:00,2024-11-06,tren,2024-11-06,42.0,14.51
Barracas,Sarrión,13:46:00,13:59:00,2024-11-06,tren,2024-11-06,13.0,7.78
Sarrión,Teruel,14:05:00,14:50:00,2024-11-06,tren,2024-11-06,45.0,15.21
Teruel,Cella,14:51:00,15:00:00,2024-11-06,tren,2024-11-06,9.0,6.86
Cella,Santa Eulalia del Campo,15:01:00,15:10:00,2024-11-06,tren,2024-11-06,9.0,6.86
Santa Eulalia del Campo,Jiloca,15:11:00,15:24:00,2024-11-06,tren,2024-11-06,13.0,7.78
Jiloca,Calamocha,15:24:00,15:35:00,2024-11-06,tren,2024-11-06,11.0,7.32
Calamocha,Cariñena,15:35:00,16:24:00,2024-11-06,tren,2024-11-06,49.0,16.14
Cariñena,Zaragoza,16:25:00,17:01:00,2024-11-06,tren,2024-11-06,36.0,13.12
Cartagena,Torre Pacheco,06:50:00,07:02:00,2024-11-11,tren,2024-11-11,12.0,7.55
Torre Pacheco,Murcia,07:10:00,07:45:00,2024-11-11,tren,2024-11-11,35.0,12.89
Murcia,Orihuela,07:52:00,08:10:00,2024-11-11,tren,2024-11-11,18.0,8.95
Orihuela,Callosa de Segura,08:11:00,08:18:00,2024-11-11,tren,2024-11-11,7.0,6.39
Callosa de Segura,Elche,08:19:00,08:39:00,2024-11-11,tren,2024-11-11,20.0,9.41
Elche,Alicante,08:43:00,08:57:00,2024-11-11,tren,2024-11-11,14.0,8.02
Alicante,Elda,09:32:00,09:57:00,2024-11-11,tren,2024-11-11,25.0,10.57
Elda,Villena,09:57:00,10:10:00,2024-11-11,tren,2024-11-11,13.0,7.78
Villena,Xàtiva,10:10:00,10:51:00,2024-11-11,tren,2024-11-11,41.0,14.28
Xàtiva,Valencia,10:52:00,11:37:00,2024-11-11,tren,2024-11-11,45.0,15.21
Valencia,Sagunto,12:09:00,12:28:00,2024-11-11,tren,2024-11-11,19.0,9.18
Sagunto,Segorbe,12:33:00,13:04:00,2024-11-11,tren,2024-11-11,31.0,11.96
Segorbe,Barracas,13:04:00,13:46:00,2024-11-11,tren,2024-11-11,42.0,14.51
Barracas,Sarrión,13:46:00,13:59:00,2024-11-11,tren,2024-11-11,13.0,7.78
Sarrión,Teruel,14:05:00,14:50:00,2024-11-11,tren,2024-11-11,45.0,15.21
Teruel,Cella,14:51:00,15:00:00,2024-11-11,tren,2024-11-11,9.0,6.86
